,Unique_Id,Location,Tansaction_Type,Property_Type,Address,Bedrooms,Bathrooms,Price,Description,Listing_Date,Agent,Listing_Source,listing_URL
81,BR1S00082,BR1,Sales,Town House,Rodway Road Bromley BR1,4,1,"£750,000","Set on one of Bromley's most prestigious roads is this exquisite four-bedroom, two bathroom home which is located in a private and gated cul-de-sac. Energy Efficiency Rating D.",Added on 31/03/2023,"Added on 17/01/2023 by Kinleigh Folkard & Hayward - Sales, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
82,BR1S00083,BR1,Sales,Terraced,"Palace View, Bromley, BR1",3,1,"£745,000",A fantastic opportunity to purchase this mid terraced 1930’s family home situated in the desirable Palace Estate within catchments of outstanding schools and a short walk to Bromley South station.,Added on 27/03/2023,"Added on 31/03/2023 by Langford Russell, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
83,BR1S00084,BR1,Sales,Bungalow,"Springfield Gardens, Bromley, BR1",2,2,"£700,000","***GUIDE PRICE £700,000-£725,000*** Rare to the market is this CHAIN FREE BUNGALOW which offers a huge amount of living space having had an additional conservatory added to the rear, whilst being situated on a delightful tree lined road. The light and spacious accommodation inter...",Reduced on 27/04/2023,"Added on 27/03/2023 by Truepenny's Property Consultants, Charlton",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
84,BR1S00085,BR1,Sales,Apartment,"Sundridge Park Mansion, Willoughby Lane, Bromley, BR1",2,2,"£700,000","An absolutely stunning mansion apartment, set in breath-taking landscaped gardens including a croquet lawn, private gardens and mature trees and shrubs with walking paths through the woodlands. Offered Chain Free",Added on 20/03/2023,"Reduced on 27/04/2023 by Sinclair Hammelton, Petts Wood",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
85,BR1S00086,BR1,Sales,Semi-Detached,"Weston Road, Bromley",3,2,"£700,000",A charming and well-presented three bedroom Victorian semi-detached house located on a quiet yet central residential road in Bromley.,Added on 22/03/2023,"Added on 20/03/2023 by Truepenny's Property Consultants, Charlton",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
86,BR1S00087,BR1,Sales,Semi-Detached,"The Fairway, Bromley, BR1",3,2,"£700,000","GUIDE PRICE £700,000 - £750,000 A three bedroom semi-detached family home situated in a popular residential road close to local shops and amenities as well as access to three mainline stations; Bickley, Chislehurst & Petts Wood. Spacious lounge and an open plan sitting and dinin...",Reduced on 19/04/2023,"Added on 22/03/2023 by Kinleigh Folkard & Hayward - Sales, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
87,BR1S00088,BR1,Sales,Detached,"Fenn Close, BROMLEY, BR1",4,2,"£700,000","Situated in this quiet cul-de-sac this is a modern detached house maintained in good order by the current owner and providing well proportioned family accommodation. This comprises on the ground floor, entrance lobby, good size living room, inner hall, downstairs cloakroom, re-fitted kitchen/d...",Added on 02/05/2023,"Reduced on 19/04/2023 by jdm, Petts Wood",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
88,BR1S00089,BR1,Sales,Semi-Detached,"The Fairway,Bickley, Bromley",5,2,"£700,000",A thoughtfully extended 4/5 bedroom semi detached home ideally located just a few steps from local shops at The Fairway and convenient for Bickley and Petts Wood stations with services to London. Downstairs there are 2 spacious reception rooms with engineered Oak flooring and a handy study/5th b...,Reduced on 19/03/2023,"Added on 02/05/2023 by Proctors, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
89,BR1S00090,BR1,Sales,Semi-Detached,"Ridgeway Drive, Bromley, BR1",4,1,"£650,000",Hunters are delighted to offer to the market this extended 4/5 bedroom 1930's family home situated in this popular residential road betwixt Sundridge Park and Grove Park. This accommodation boosts energy efficiency with solar panels and double glazing throughout. The property offers well...,Added on 09/03/2023,"Reduced on 19/03/2023 by Browne Estates, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
90,BR1S00091,BR1,Sales,Semi-Detached,Ridgeway Drive Bromley BR1,4,3,"£650,000","A beautiful 1930s semi-detached house set back from the street with its own driveway offering off-street parking for two cars, in front of a private garage, with additional parking available on the road. Energy Efficiency Rating D.",Reduced on 06/02/2023,"Added on 09/03/2023 by Hunters, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
91,BR1S00092,BR1,Sales,Penthouse,"Plaistow Lane, Bromley, BR1",3,1,"£650,000","Guide Price £650,000 - £675,000 Katom House is located on Plaistow Lane, in the heart of Bromley. This stunning brand-new development, lies behind private gates, offering ten stylish, one, two and three bedroom apartments, each come with their own private outside space, eit...",NEW HOME,"Reduced on 06/02/2023 by Langford Russell, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
92,BR1S00093,BR1,Sales,End of Terrace,"Bickley Crescent, Bickley, Kent, BR1",3,1,"£650,000","An extended end of terrace period house boasting 1418 sq ft and is situated on a very sought after road within 0.4 miles of Bickley station and close proximity to highly regarded schools including Bullers Wood. Although the house requires some modernisation in areas, it does offer great accommoda...",Reduced on 10/03/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
93,BR1S00094,BR1,Sales,Semi-Detached,"Nightingale Lane, Bromley, Kent, BR1",3,3,"£650,000",A well presented and vastly extended semi-detached three bedroom period property situated on the fringes of the highly popular Palace Estate. The property is conveniently located for many of the areas finest schools and Bickley and Bromley South stations are within easy reach. Internally to the ...,Added on 21/04/2023,"Reduced on 10/03/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
94,BR1S00095,BR1,Sales,Penthouse,"Plaistow Lane, Bromley",3,2,"£650,000","This trendy luxurious penthouse apartment is set within a private gated development, ideally located for Sundridge Park Village with a range of village stores and situated within easy reach of everything Bromley has to offer. Finished to an exceptional standard, the accommodation compri...",Added on 16/03/2023,"Added on 21/04/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
95,BR1S00096,BR1,Sales,Apartment,"Mavelstone Road, Bickley, Kent, BR1",3,2,"£650,000",Located on the first floor of this magnificent Edwardian residence built in 1907 is this three bedroom/two bathroom apartment with double garage and own balcony overlooking the south facing garden.,NEW HOME,"Added on 16/03/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
96,BR1S00097,BR1,Sales,Semi-Detached,"Madeira Avenue, Bromley, Kent, BR1",4,1,"£650,000","GUIDE PRICE £650,000 - £675,000 CHAIN FREE! An exceptional four bedroom, two bathroom semi-detached house which is located on this popular and quiet residential road within a short walk to Shortlands station, Beckenham Place Park, Bromley town centre and excellent schools. The gr...",Reduced on 17/03/2023,NEW HOME,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=72&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
97,BR1S00098,BR1,Sales,Detached,"Bromley Avenue, Bromley, Kent, BR1",4,3,"£1,350,000","jdm are delighted to offer to the market this beautiful four bedroom, detached family home which showcases a. number of original features throughout. Offering a wealth of bright and spacious accommodation arranged over two floors with potential to extend subject to obtaining the necessary plannin...",Added on 01/04/2023,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
98,BR1S00099,BR1,Sales,Semi-Detached,"Leamington Close, Bromley",3,1,"£650,000","Laurels are delighted to present to the market this captivating three-bedroom family home, located in a friendly neighbourhood in the highly sought-after area of Bromley. This property is conveniently situated within minutes of multiple bus links and only a short walk from Grove Park Station. In ...",Added on 18/01/2023,"Added on 01/04/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
99,BR1S00100,BR1,Sales,Semi-Detached,"Leamington Avenue, Bromley, BR1",3,1,"£645,000","This is a beautifully presented larger style semi-detached house situated on the popular 'Links' estate. Accommodation comprises, 3 bedrooms, 2 spacious reception rooms, modern kitchen with appliances, delightful family bathroom and hall cloakroom. The property features gas fired central heati...",Reduced on 10/01/2023,"Added on 18/01/2023 by Laurels, South London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
100,BR1S00101,BR1,Sales,Terraced,"Croft Road, Bromley",3,2,"£625,000","Guide Price: £625,000 - £650,000. An attractive period terraced house providing bright and spacious three double bedroom/two bathroom accommodation over three floors. This delightful property, which is beautifully presented throughout, is located within a highly popular and quiet reside...",Reduced on 30/03/2023,"Reduced on 10/01/2023 by Proctors, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
101,BR1S00102,BR1,Sales,Semi-Detached,"Southlands Road, Bromley",3,1,"£625,000","This charming three bedroom Coach House in the heart of Bickley offers unique, light and spacious living accommodation to suit the needs of any growing family and also retains a wealth of original features as the property was built circa 1900.",Added on 29/03/2023,"Reduced on 30/03/2023 by Homezone Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
102,BR1S00103,BR1,Sales,Flat,"Marian Gardens, Bromley",2,2,"£625,000","A Beautifully presented two bedroom, two bathroom Apartment in the much sought after Grade ll listed gated development of Hampton Grange.",Added on 10/02/2023,"Added on 29/03/2023 by Coady Phillips, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
103,BR1S00104,BR1,Sales,Semi-Detached,"Portland Road, Bromley, BR1",3,1,"£625,000","GUIDE PRICE £625,000 - £650,000 A simply stunning semi detached family home located within the highly popular Links Estate, on a delightful tree lined residential road, providing good schools close by and within easy walking distance of transport links including Grove Park station. ...",Reduced on 08/04/2023,"Added on 10/02/2023 by Dexters, Lee",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
104,BR1S00105,BR1,Sales,Semi-Detached,"Mornington Avenue, Bromley, BR1",3,1,"£625,000","jdm are delighted to offer to the market this beautifully maintained three bedroom semi-detached family home, situated in a quiet residential location.",Added on 22/02/2023,"Reduced on 08/04/2023 by Homezone Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
105,BR1S00106,BR1,Sales,House,"Treewall Gardens, Bromley, BR1 5BT",5,2,"£600,000","Hunters are delighted to offer to the market, with no upward chain, this extended five bedroom family home situated in a convenient location within walking distance of Grove Park station and affording easy access to Bromley town centre. The property can be found close to the entrance of this sele...",Reduced on 28/04/2023,"Added on 22/02/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
106,BR1S00107,BR1,Sales,Apartment,"Quennells, Vale Road, Bickley, Kent, BR1",2,1,"£600,000","Guide price of £600,000 to £625,000. Fabulous double fronted two bedroom ground floor conversion apartment in a prime location just 0.6 of a mile from Chislehurst station great for commuters. Accommodation includes lounge, dining room utility and w.c, bathroom a...",Reduced on 21/04/2023,"Reduced on 28/04/2023 by Hunters, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
107,BR1S00108,BR1,Sales,Terraced,"Ridgeway Drive, Bromley, BR1",3,1,"£600,000","*GUIDE PRICE £600,000 - £650,000* LOCATION Ridgeway Drive is a tree-lined road off Burnt Ash Lane, close to bus routes, within ten minute walk to Grove Park Station serving Charring Cross, Cannon Street and Waterloo. An abundance of local shops/post offices. THE PROPER...",Reduced on 30/03/2023,"Reduced on 21/04/2023 by jdm, Chislehurst",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
108,BR1S00109,BR1,Sales,Semi-Detached,"West Street, Bromley",5,3,"£600,000","Kinleigh Folkard & Hayward are now in receipt of an offer for the sum of £500,000 for 31 West Street, Bromley, BR1 1RE.",Reduced on 15/03/2023,"Reduced on 30/03/2023 by Strike, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
109,BR1S00110,BR1,Sales,Semi-Detached,"Bishops Avenue, Bromley, Kent, BR1",3,1,"£600,000","GUIDE PRICE £600,000 - £650,000 Located in the heart of the Palace Estate, within the catchment of highly regarded schools, this three bedroom family home requires some modernisation and re-decoration which is amply reflected within the asking price. The well proportioned accommo...",Added on 23/03/2023,"Reduced on 15/03/2023 by Kinleigh Folkard & Hayward - Sales, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
110,BR1S00111,BR1,Sales,End of Terrace,"Heathfield Road, Bromley, BR1",3,1,"£600,000","GUIDE PRICE £600,000 - £635,000 jdm are delighted to offer to the market this well presented three double bedroom end terrace period house. Stylishly presented and still maintaining a wealth of period features.",Reduced on 30/03/2023,"Added on 23/03/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
111,BR1S00112,BR1,Sales,House,"Bamford Road, Bromley, Kent, BR1",3,1,"£600,000","***Guide Price: £600,000 - £625,000*** Extended 1930's built end of terraced house well positioned for public transport, shops and schools making it a great family home. benefitting from three good size bedrooms, three reception rooms, 77' rear garden and off street parking...",Added on 09/12/2022,"Reduced on 30/03/2023 by jdm, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
112,BR1S00113,BR1,Sales,Semi-Detached,"Burnt Ash Lane, Kent, BR1",3,1,"£600,000","An attractive fully renovated 3 bedroom semi-detached house located on Burnt Ash Lane, Bromley. Offering flexible open plan living, generous size bedrooms and a super sleek bathroom.",Added on 02/05/2023,"Added on 09/12/2022 by Robinson Jackson, Catford",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
113,BR1S00114,BR1,Sales,Terraced,"Kings Avenue, Bromley, BR1",3,1,"£600,000","GUIDE PRICE £600,000 - £625,000 A beautifully presented three bedroom linked house forming part of a desirable and highly convenient residential road. Finished to an exceptionally high standard throughout, this impressive property has been the subject of many improvements over ...",Reduced on 11/04/2023,"Added on 02/05/2023 by Truepenny's Property Consultants, Charlton",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
114,BR1S00115,BR1,Sales,End of Terrace,"Walwyn Avenue, Bromley, Kent, BR1",3,2,"£600,000","This extended 1930's three bedroom, two bathroom end of terrace house is situated on this quiet residential road within close proximity to highly regarded schools and also sits between both Bromley South and Bickley Stations. Accommodation comprises; entrance hallway, cloakroom w.c, ground floor ...",Added on 16/03/2023,"Reduced on 11/04/2023 by Homezone Property Services, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
115,BR1S00116,BR1,Sales,End of Terrace,"Bamford Road, Bromley, Kent",3,3,"£599,950",Well presented family home situated on Bamford Road in Bromley. Great opportunity for development to be done with planning approved at the rear and side as well as a stairwell into the loft. Viewings strongly advised.,Reduced on 20/04/2023,"Added on 16/03/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
116,BR1S00117,BR1,Sales,Semi-Detached,"Bamford Road, Bromley, London, BR1",3,1,"£599,950","Freehold. Semi-Detached Three Bedroom House Located in Central Bromley, BR1. Two Large Reception Rooms. Large Modern Eat In Kitchen. Two Bathrooms. Additional W/C. Private Garden with a Spacious Garage. Off Street Parking for Two Cars. Loft Storage. Planning Permission Granted for Loft Extension.",Reduced on 18/04/2023,"Reduced on 20/04/2023 by Keller Williams London Bridge, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
117,BR1S00118,BR1,Sales,Terraced,"London Road, Bromley, BR1",4,2,"£580,000","Your Move are delighted to offer for sale this recently refurbished four double bedroom townhouse which is located 0.7 miles from Bromley North Station, 0.7 from The Glades Shopping Centre and 0.8 from Sundridge Park Station. Freehold Council Tax band E EPC Grade C",Reduced on 11/04/2023,"Reduced on 18/04/2023 by Mylako Ltd Chartered Surveyors, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
118,BR1S00119,BR1,Sales,Terraced,"London Road, Bromley, BR1",4,1,"£580,000","Reeds Rains are delighted to offer for sale this recently refurbished four double bedroom townhouse which is located 0.7 miles from Bromley North Station, 0.7 from The Glades Shopping Centre and 0.8 from Sundridge Park Station. The property has undergone complete refurbishment to inclu...",Reduced on 11/04/2023,"Reduced on 11/04/2023 by Your Move, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
119,BR1S00120,BR1,Sales,Flat,"Shawfield Park, Bromley",3,2,"£575,000","Set within a handsome detached period house on a leafy crescent road, is this ground floor apartment of 1,436 sq ft. Direct access to a private section of a communal garden and patio to side",Added on 03/03/2023,"Reduced on 11/04/2023 by Reeds Rains, Catford",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
120,BR1S00121,BR1,Sales,Bungalow,"Edgeborough Way, Bromley, Kent, BR1",2,1,"£575,000","A beautifully presented 2/3 bedroom bungalow in an ideal location. Modern fitted kitchen, 2 modern bathrooms, one of which is ensuite.",Added on 17/03/2023,"Added on 03/03/2023 by Kinleigh Folkard & Hayward - Sales, Chislehurst",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=96&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
121,BR1S00122,BR1,Sales,Detached,"Golf Road, Bickley, BR1",4,2,"£1,200,000","A delightful, four bedroom detached house with a large landscaped garden is situated in this ever-so popular road and set within close proximity of both Chislehurst and Bickley Station railway stations. EPC rating: E",Added on 17/04/2023,Allow all cookies,RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
122,BR1S00123,BR1,Sales,End of Terrace,"Roslin Way, Bromley, BR1",3,1,"£575,000","** GUIDE PRICE £575,000 - £600,000 ** CHAIN FREE ** Introducing Roslin Way - a fantastic three-bedroom property that presents an exciting opportunity for those seeking a blank canvas to create their perfect home. The moment you step into this beautiful home, you'll be captivated by the ...",Added on 25/04/2023,"Added on 17/04/2023 by George Proctor & Partners, Bickley Estate Office",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
123,BR1S00124,BR1,Sales,Semi-Detached,"Sandringham Road, Bromley, BR1",3,2,"£575,000","A well presented three bedroom semi-detached family home, situated on a quiet residential road in a popular area of Bromley is offered chain free. Benefitting from gas central heating and double glazing, the property offers spacious accommodation throughout. Internally, the layout comprises of ...",Added on 17/04/2023,"Added on 25/04/2023 by Cockburn Estate Agents, Mottingham- Sales",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
124,BR1S00125,BR1,Sales,Semi-Detached,"24 Hever Gardens, Bromley, London, BR1 2HU",4,2,"£550,000","To be sold at an online auction. For further information, viewing times and legal documentation, please visit bidx1.com.",Reduced on 24/04/2023,"Added on 17/04/2023 by Purplebricks, covering Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
125,BR1S00126,BR1,Sales,Terraced,"Parkside Avenue, Bromley, Kent, BR1",3,1,"£550,000","GUIDE PRICE £550,000 - £575,000 A modern three bedroom terraced property which has been finished to a high specification and offering bright and spacious accommodation, located within walking distance of Bickley mainline station and close to highly regarded local schools.",Added on 26/02/2023,"Reduced on 24/04/2023 by BidX1, London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
126,BR1S00127,BR1,Sales,Semi-Detached,"Bromley Hill, Bromley",3,3,"£550,000",*** PROPERTY OF MONTH *** Council Tax Bound D Energy Performance Certificate rating is D APX Properties are DELIGHTED to present to the market this AMAZING FOUR bedroom SEMI-DETACHED family home. Boasting of HUGE potential to extend via the large plot of land to the side! A very REA...,Added on 13/03/2023,"Added on 26/02/2023 by jdm, Petts Wood",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
127,BR1S00128,BR1,Sales,Terraced,"Hever Gardens, Bickley, Bromley, BR1",4,1,"£550,000","This gorgeous 4 bedroom house is set over 3 floors and benefits from it's quiet location. It offers generously sized sunlit rooms, 4 bedrooms and a lovely rear garden all within walking distance of Chislehurst station.",Reduced on 24/04/2023,"Added on 13/03/2023 by APX PROPERTIES, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
128,BR1S00129,BR1,Sales,Terraced,Parkside Avenue Bromley BR1,3,1,"£550,000",Situated in a delightful no through road is this superb three bedroom family home,Reduced on 25/04/2023,"Reduced on 24/04/2023 by Foxtons Auction, Covering London",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
129,BR1S00130,BR1,Sales,Link Detached House,"Powster Road, Bromley, Kent, BR1",3,2,"£550,000","GUIDE PRICE £550,000 - £600,000 Requiring some modernisation is this three bedroom link detached house which is offered to the market with no onward chain and is situated in a residential cul de sac location close to local bus links and mainline stations to and from central Londo...",Added on 06/04/2023,"Reduced on 25/04/2023 by Edward Ashdale, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
130,BR1S00131,BR1,Sales,Town House,"Lansdowne Road, Bromley, BR1",4,1,"£550,000","This a spacious 3 storey end of terrace town house, situated in an excellent location at the end of the no through road section of Lansdowne Road (access from Plaistow Lane) literally a stone's throw from Sundridge Park railway station. The property offers 4 double bedrooms, with an en-suite t...",Added on 22/02/2023,"Added on 06/04/2023 by Sinclair Hammelton, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
131,BR1S00132,BR1,Sales,Semi-Detached,"Palace Road, Bromley, BR1",3,2,"£550,000","*£550,000 to £575,000* jdm are delighted to offer to the market this charming Victorian two/three bedroom semi-detached family home located on a quiet residential road.",Reduced on 05/10/2022,"Added on 22/02/2023 by Proctors, Bromley",RightMove,https://www.rightmove.co.uk/property-for-sale/find.html?locationIdentifier=OUTCODE%5E251&index=120&propertyTypes=&includeSSTC=false&mustHave=&dontShow=&furnishTypes=&keywords=
